"show_id","type","title","director","cast","country","date_added","release_year","rating","duration_num","duration_unit","listed_in","description","year_added","month_added"
"s1510","Movie","Ariana grande: excuse me, i love you","Paul Dugdale","Ariana Grande","United States",2020-12-21,2020,"TV-MA",98,"min","Documentaries, Music & Musicals","Ariana Grande takes the stage in London for her Sweetener World Tour and shares a behind-the-scenes look at her life in rehearsal and on the road.",2020,"Dec"
"s1511","Movie","The Con Is On","James Haslam","Uma Thurman, Tim Roth, Alice Eve, Parker Posey, Maggie Q, Crispin Glover, Michael Sirow, Sofía Vergara, Stephen Fry, Sharon Maughan, Susan Traylor, Wilmer Calderon, Richard Reid, Ethan Cohn, Nathalie Love","United States, United Kingdom",2020-12-21,2018,"R",95,"min","Comedies","Two wedded partners-in-crime flee from their massive debt to a deadly crime boss and hatch a jewel heist that could be their ticket to total freedom.",2020,"Dec"
"s1512","Movie","Mohamed Hussein","Muhammad Ali","Mohamed Saad, Samir Sabri, Mai Selim, Dina Mohsen, Bayoumi Fouad, Mohammed Tharwat, Feryal Youssef, Nabil Issa, Ahmed Seyam, Hassan Abdulfattah, Hamdi Al Wazir, Mohamed Shahin","Egypt",2020-12-20,2019,"TV-14",96,"min","Comedies, International Movies","A luxury hotel chauffeur's life is turned upside down when he unexpectedly becomes the focus of a renowned painter's final art project.",2020,"Dec"
"s1513","Movie","Rhys Nicholson Live at the Athenaeum","Thomas Toby Parkinson","Rhys Nicholson","United Kingdom",2020-12-20,2020,"TV-MA",66,"min","Stand-Up Comedy","Rhys Nicholson flexes his biting humor as he discusses horse tranquilizers, angry letters from viewers, and more in this stand-up special.",2020,"Dec"
"s1514","Movie","Atlas Shrugged: Part II","John Putch","Samantha Mathis, Jason Beghe, Esai Morales, Patrick Fabian, Kim Rhodes, Richard T. Jones, D.B. Sweeney, Paul McCrane, John Rubinstein, Robert Picardo","United States",2020-12-19,2012,"PG-13",112,"min","Dramas","With the world's economy in dire straits, corporate protagonist Dagny Taggart searches for a solution amid the rubble of a long-abandoned factory.",2020,"Dec"
"s1516","Movie","Guest House","Sam Macaroni","Pauly Shore, Mike Castle, Aimee Teegarden, Billy Zane, Charlotte McKinney, Louis Ferrigno,  Jr., Erik Griffin, Bobby Lee, Punkie Johnson, Mikaela Hoover, Chris Kattan, Steve-O","United States",2020-12-18,2020,"R",84,"min","Comedies","The only downside to a young couple’s new dream home — and fresh start — is the nightmare of the raucous houseguest in back who refuses to leave.",2020,"Dec"
"s1518","Movie","Ma Rainey's Black Bottom","George C. Wolfe","Viola Davis, Chadwick Boseman, Glynn Turman, Colman Domingo, Michael Potts, Jonny Coyne, Taylour Paige, Jeremy Shamos, Dusan Brown, Joshua Harto","United States",2020-12-18,2020,"R",94,"min","Dramas, Music & Musicals","Tensions and temperatures rise at a Chicago music studio in 1927 when fiery, fearless blues singer Ma Rainey joins her band for a recording session.",2020,"Dec"
"s1520","Movie","Mukhsin","Yasmin Ahmad","Mohd Syafie Naswip, Sharifah Aryana, Sharifah Aleya, Adibah Noor, Irwan Iskandar, Sallehuddin Abu Bakar","Malaysia",2020-12-18,2006,"TV-PG",98,"min","Children & Family Movies, Comedies, Dramas","When young Mukhsin arrives in a new town, 10-year-old tomboy Orked adopts him as her new best friend, and the two develop a touching friendship that begins to spill over into the inklings of first love.",2020,"Dec"
"s1521","Tv Show","Paava Kadhaigal","Sudha Kongara, Vignesh Shivan, Gautham Vasudev Menon, Vetri Maaran","Kalidas Jayaram, Shanthnu Bhagyaraj, Bhavani Sre, Kalki Koechlin, Anjali, Padam Kumar, Prakash Raj, Sai Pallavi, Hari, Gautham Vasudev Menon, Simran","India",2020-12-18,2020,"TV-MA",1,"Season","International TV Shows, TV Dramas","At times dark, at times disturbing, four short films explore stories of those who dare to dream and desire — and those determined to stand in their way.",2020,"Dec"
"s1522","Movie","Rabun","Yasmin Ahmad","M. Rajoli, Kartina Aziz, Rozie Rashid, Irwan Iskandar, Noor Khiriah, Hafiz Ibrahim","Malaysia",2020-12-18,2004,"TV-PG",85,"min","Dramas, Independent Movies, International Movies","A free-spirited couple leave the city to retire in the country. But when they're swindled by a relative, life in the countryside loses its luster.",2020,"Dec"
"s1523","Movie","Talentime","Yasmin Ahmad","Mahesh Jugal Kishor, Pamela Chong Ven Teen, Mohd Syafie Naswip, Jaclyn Victor, Harith Iskander, Mislina Mustaffa, Sukania Venugopal","Malaysia",2020-12-18,2009,"TV-14",120,"min","Dramas, International Movies, Romantic Movies","The stakes are high — on stage and off — when a group of talented young musicians face off for an inter-school talent competition.",2020,"Dec"
"s1524","Movie","An Unremarkable Christmas","Juan Camilo Pinzon","Antonio Sanint, Luis Eduardo Arango, María Cecilia Sánchez, Mariana Gómez, Julián Cerati, Aura Cristina Geithener, Biassini Segura, Lina Tejeiro, Julio César Herrera, Christian Villamil","Colombia",2020-12-17,2020,"TV-14",83,"min","Comedies, Dramas, International Movies","An accountant and aspiring magician invites his boss to spend Christmas with his family — unaware that he's one of Colombia's most-wanted criminals.",2020,"Dec"
"s1525","Movie","Braven","Lin Oeding","Jason Momoa, Garret Dillahunt, Jill Wagner, Stephen Lang, Sasha Rosoff, Sala Baker, Fraser Aitcheson, Teach Grant, Glenn Ennis, Todd Scott, Zahn McClarnon, Brendan Fletcher","Canada",2020-12-17,2018,"R",94,"min","Action & Adventure","A logger defends himself and his family from a group of murderous drug traffickers who have hidden a stash of heroin in his hunting cabin.",2020,"Dec"
"s1526","Movie","Eggnoid: Love & Time Portal","Naya Anindita","Morgan Oey, Sheila Dara, Luna Maya, Kevin Julio, Anggika Bolsterli, Reza Nangin, Martin Anugrah, Fatih Unru","Indonesia",2020-12-17,2019,"TV-14",102,"min","Dramas, International Movies, Romantic Movies","Sent from the future to look after a lonely girl, Eggy finds himself falling for her. But dating is forbidden and would risk both their fates.",2020,"Dec"
"s1527","Movie","Love You to the Stars and Back","Antoinette Jadaone","Julia Barretto, Joshua Garcia, Carmina Villaroel, Cherry Pie Picache, Ariel Rivera, Maricar Reyes, Edgar Allan Guzman, Jelson Bay, Odette Khan","Philippines",2020-12-17,2017,"TV-14",111,"min","Comedies, International Movies, Romantic Movies","In search of aliens, a young woman's road trip becomes an emotional journey when she finds — and falls for — a charming companion with cancer.",2020,"Dec"
"s1530","Movie","Sakaling Maging Tayo","JP Habac","McCoy De Leon, Elisse Joson, Bembol Roco, Chai Fonacier, Paulo Angeles, Markus Paterson, Milo Elmido Jr.","Philippines",2020-12-17,2019,"TV-14",90,"min","International Movies, Romantic Movies","A college student seizes his chance with a crush when an unexpected encounter turns into a night of bold dares, deep confessions and possible romance.",2020,"Dec"
"s1531","Tv Show","Schulz Saves America","Alexx Media","Andrew Schulz","United States",2020-12-17,2020,"TV-MA",1,"Season","Stand-Up Comedy & Talk Shows, TV Comedies","Comedian Andrew Schulz takes on the year's most divisive topics in this fearlessly unfiltered and irreverent four-part special.",2020,"Dec"
"s1533","Tv Show","Anitta: Made In Honório","Andrucha Waddington, Pedro Waddington","Anitta","Brazil",2020-12-16,2020,"TV-MA",1,"Season","Docuseries, International TV Shows","In this intimate documentary, Brazilian pop queen Anitta opens up about fame, family and her fierce work ethic, revealing the woman behind the hits.",2020,"Dec"
"s1535","Movie","Bwakaw","Jun Lana","Eddie Garcia, Princess, Rez Cortez, Bibeth Orteza, Joey Paras, Allan Paule, Beverly Salviejo, Soxy Topacio, Armida Siguion-Reyna, Luz Valdez, Gardo Versoza","Philippines, Canada, United Kingdom, United States",2020-12-16,2012,"TV-MA",110,"min","Dramas, International Movies, LGBTQ Movies","Gruff and alone, retiree Rene rejects most human contact but begins to soften when he comes to terms with his homosexuality.",2020,"Dec"
"s1537","Movie","Incarnate","Brad Peyton","Aaron Eckhart, Carice van Houten, Catalina Sandino Moreno, David Mazouz, Keir O'Donnell, Matt Nable, Emily Jackson, Paul Vincent O'Connor, Natalija Nogulich, John Pirruccello, Mark Steger, Emjay Anthony, Karolina Wydra","United States",2020-12-16,2016,"PG-13",87,"min","Horror Movies, Thrillers","An unconventional demon hunter faces his greatest challenge when he steps inside the subconscious mind of a boy possessed by a powerful entity.",2020,"Dec"
"s1538","Movie","Lee Daniels' The Butler","Lee Daniels","Forest Whitaker, Oprah Winfrey, John Cusack, Jane Fonda, Cuba Gooding Jr., Terrence Howard, Lenny Kravitz, James Marsden, David Oyelowo, Alan Rickman, Liev Schreiber, Robin Williams, Mariah Carey, Alex Pettyfer, Vanessa Redgrave, David Banner, Michael Rainey Jr.","United States",2020-12-16,2013,"PG-13",132,"min","Dramas","The life of a White House butler who worked for eight presidents unfolds against a backdrop of unparalleled change in American history.",2020,"Dec"
"s1541","Movie","Nocturnal Animals","Tom Ford","Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson, Isla Fisher, Ellie Bamber, Armie Hammer, Karl Glusman, Laura Linney, Michael Sheen, Andrea Riseborough","United States",2020-12-16,2016,"R",117,"min","Dramas, Thrillers","Reading her ex-husband's violent novel manuscript destabilizes gallery owner Susan's life, upending her present while digging up their past.",2020,"Dec"
"s1543","Movie","Vir Das: Outside In - The Lockdown Special","Vir Das","Vir Das","India",2020-12-16,2020,"TV-MA",50,"min","Stand-Up Comedy","Stage banter takes on a different — deeper — meaning as the comedian performs online shows to homebound viewers worldwide from his Mumbai residence.",2020,"Dec"
"s1545","Movie","Grizzlies","Miranda de Pencier","Ben Schnetzer, Emerald MacDonald, Booboo Stewart, Will Sasso, Paul Nutarariaq, Ricky Marty-Pahtaykan, Tantoo Cardinal, Eric Schweig","Canada",2020-12-15,2018,"R",106,"min","Dramas, Independent Movies, Sports Movies","A group of disaffected students form an unlikely bond through the game of lacrosse when a new teacher introduces the sport to their remote Arctic town.",2020,"Dec"
"s1550","Movie","The Professor and the Madman","Farhad Safinia","Mel Gibson, Sean Penn, Natalie Dormer, Eddie Marsan, Steve Coogan, Stephen Dillane, Ioan Gruffudd, Jennifer Ehle, Jeremy Irvine, David O'Hara, Anthony Andrews","Ireland, France, Iceland, United States, Mexico, Belgium, United Kingdom, Hong Kong",2020-12-15,2019,"TV-14",125,"min","Dramas, Independent Movies","While working on the first Oxford English Dictionary, a scholar receives thousands of entries from a doctor with a lengthy vocabulary and dark secrets.",2020,"Dec"
"s1551","Movie","A California Christmas","Shaun Paul Piccinino","Lauren Swickard, Josh Swickard, Ali Afshar, David Del Rio, Natalia Mann, Katelyn Epperly, Gunnar Anderson, Julie Lancaster, Amanda Detmer","United States",2020-12-14,2020,"PG-13",107,"min","Comedies, Romantic Movies","With his carefree lifestyle on the line, a wealthy charmer poses as a ranch hand to get a hardworking farmer to sell her family’s land before Christmas.",2020,"Dec"
"s1559","Movie","Giving Voice","James D. Stern, Fernando Villena","Viola Davis, Denzel Washington, Stephen Henderson, Freedom Martin, Nia Sarfo, Cody Merridith, Gerardo Navarro, Aaron Guy, Callie Holley","United States",2020-12-11,2020,"PG-13",91,"min","Documentaries","Six ambitious student actors audition for the prestigious August Wilson Monologue Competition, culminating in a riveting final round on Broadway.",2020,"Dec"
"s1561","Movie","The Prom","Ryan Murphy","Meryl Streep, James Corden, Nicole Kidman, Kerry Washington, Andrew Rannells, Keegan-Michael Key, Jo Ellen Pellman, Ariana DeBose, Mary Kay Place, Kevin Chamberlin, Tracey Ullman, Logan Riley, Sofia Deler, Nico Greetham, Nathaniel J. Potvin","United States",2020-12-11,2020,"PG-13",132,"min","Comedies, LGBTQ Movies, Music & Musicals","A group of down-on-their-luck Broadway stars shake up a small Indiana town as they rally behind a teen who just wants to attend prom with her girlfriend.",2020,"Dec"
"s1562","Movie","Torbaaz","Girish Malik","Sanjay Dutt, Nargis Fakhri, Rahul Dev, Priyanka Verma, Kuwaarjeet Chopraa, Aishan Jawaid Malik, Rahul Mittra, Gavie Chahal, Humayun Shams Khan, Babrak Akbari","India",2020-12-11,2020,"TV-MA",133,"min","Dramas, International Movies, Sports Movies","At an Afghanistan refugee camp, an ex-army doctor seeks to bring children joy through cricket — and soon realizes that the stakes go beyond the sport.",2020,"Dec"
"s1564","Movie","Funny Boy","Deepa Mehta","Brandon Ingram, Nimmi Harasgama, Ali Kazmi, Arush Nand, Agam Darshi, Rehan Mudannayake, Shivantha Wijesinha, Seema Biswas, Hidaayath Hazeer","Canada, United States",2020-12-10,2020,"TV-MA",109,"min","Dramas, LGBTQ Movies","A student must navigate issues of sexuality, identity and family amid Sri Lanka's social turmoil of the 1970s and 1980s.",2020,"Dec"
"s1566","Movie","Just The Way You Are","Theodore Boborol","Enrique Gil, Liza Soberano, Yves Flores, Sue Ramirez, Erin Ocampo, Yayo Aguila, Alex Diaz, Jon Lucas, Chienna Filomeno, Marco Gumabao, Myrtle Sarrosa, Kyra Custodio, Miguel Vergara, Tonton Gutierrez, Ricky Davao, Sunshine Cruz","Philippines",2020-12-10,2016,"TV-G",107,"min","International Movies, Romantic Movies","An overconfident teen bets he can make a homely transfer student fall in love with him in 30 days — but the wager starts to play games with his heart.",2020,"Dec"
"s1567","Movie","She's the One","Mae Czarina Cruz","Bea Alonzo, Dingdong Dantes, Enrique Gil","Philippines",2020-12-10,2013,"TV-14",111,"min","Dramas, International Movies, Romantic Movies","When his best friend gets stranded in the rain and becomes the subject of a romantic viral video, a morning show host must confront his true feelings.",2020,"Dec"
"s1568","Movie","The Panti Sisters","Jun Lana","Paolo Ballesteros, Martin del Rosario, Christian Bables, John Arcilla, Carmi Martin, Rosanna Roces, Joross Gamboa, Via Antonio, Roxanne Barcelo","Philippines",2020-12-10,2019,"TV-MA",108,"min","Comedies, International Movies, LGBTQ Movies","Three gay siblings are told by their terminally ill father that they must each produce a grandchild in order to inherit their share of his fortune.",2020,"Dec"
"s1569","Movie","Kalel, 15","Jun Lana","Elijah Canlas, Eddie Garcia, Jaclyn Jose, Gabby Padilla, Cedrick Juan, Elora Espano, Sue Prado","Philippines",2020-12-09,2019,"TV-MA",105,"min","Dramas, Independent Movies, International Movies","Surrounded by tensions and secrets, a teenage boy searches for validation and navigates life with a dysfunctional family following an HIV diagnosis.",2020,"Dec"
"s1572","Movie","Rose Island","Sydney Sibilia","Elio Germano, Matilda De Angelis, Tom Wlaschiha, Luca Zingaretti, Fabrizio Bentivoglio, Leonardo Lidi, François Cluzet","Italy",2020-12-09,2020,"TV-14",119,"min","Comedies, Dramas, International Movies","An idealistic engineer builds his own island off the coast of Italy and declares it a nation, drawing the attention of the world — and the government.",2020,"Dec"
"s1576","Movie","André & his olive tree","Josiah Ng","André Chiang","Singapore",2020-12-08,2020,"TV-PG",104,"min","Documentaries, International Movies","As he prepares to close his restaurant, Michelin-starred Chef André Chiang embarks on a personal and emotional journey of reflection.",2020,"Dec"
"s1577","Movie","Bobbleheads The Movie","Kirk Wise","Jennifer Coolidge, Karen Fukuhara, Khary Payton, Julian Sands, Brenda Song, Luke Wilson, Cher","United States",2020-12-08,2020,"PG",83,"min","Children & Family Movies, Comedies","A team of bobbleheads band together to defend their collector’s home when uninvited relatives barge in looking to steal from his prized collection.",2020,"Dec"
"s1581","Movie","Spirit Riding Free: Ride Along Adventure","Beth Sleven, Allan Jacobsen, Kevin Wotton","Amber Frank, Bailey Gambertoglio, Sydney Park, Katey Sagal, Rachel Kimsey, Darcy Rose Byrnes, Duncan Joiner, Bella Aboulhosn, Kai Scott","United States",2020-12-08,2020,"TV-Y7",79,"min","Children & Family Movies","Join Lucky and her friends on an interactive mission to save Maricela’s beloved mare from greedy horse thieves who've taken her captive with a wild herd.",2020,"Dec"
"s1583","Movie","Triple 9","John Hillcoat","Casey Affleck, Chiwetel Ejiofor, Anthony Mackie, Aaron Paul, Clifton Collins Jr., Norman Reedus, Woody Harrelson, Kate Winslet, Teresa Palmer, Michael Kenneth Williams, Gal Gadot","United States",2020-12-08,2016,"R",115,"min","Dramas, Thrillers","A group of dirty Atlanta cops blackmailed by the Russian mob plan a seemingly impossible heist that sets off an explosive chain reaction of violence.",2020,"Dec"
"s1585","Movie","Ava","Tate Taylor","Jessica Chastain, Colin Farrell, John Malkovich, Common, Geena Davis, Jess Weixler, Diana Silvers, Joan Chen, Ioan Gruffudd","United States",2020-12-07,2020,"R",97,"min","Action & Adventure, Dramas","An elite assassin wrestling with doubts about her work scrambles to protect herself — and her estranged family — after a hit goes dangerously wrong.",2020,"Dec"
"s1588","Tv Show","Detention","Su I-Hsuan, Chuang Shiang-an, Liu Yi","Li Lingwei, Han Ning, Huang Guanzhi, Jack Yao, Hsia Teng-hung, David Chao, Luo Guanxu, Wu Kunda, Serena Fang, Carol Cheng, Chang Han","Taiwan",2020-12-05,2020,"TV-MA",1,"Season","International TV Shows, TV Dramas, TV Horror","A tormented student uncovers unsettling secrets at her remote high school as betrayal and a paranormal encounter upend her life.",2020,"Dec"
"s1589","Movie","Mighty Express: A Mighty Christmas","Clint Butler","Jay Hatton, Zoe Hatz, Meesha Contreras, Dylan Schombing, Tyler Nathan, Leo Orgil, Michela Luci, Ian Ho, Evan Lefeuvre, Annick Obonsawin, Gracen Daly","Canada",2020-12-05,2020,"TV-Y",26,"min","Children & Family Movies","The Mighty Express welcomes a new train and speeds into a snowstorm to deliver Santa’s presents and save Christmas for all the kids in Tracksville.",2020,"Dec"
"s1592","Movie","Captain Underpants Mega Blissmas","Erik Kling, Kevin Peaty","Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jim Cummings, Jorge Diaz","United States",2020-12-04,2020,"TV-Y7",46,"min","Children & Family Movies, Comedies","Christmas gets weird — really weird — after George and Harold go back in time to change up a few of their beloved holiday's traditions.",2020,"Dec"
"s1593","Movie","Christmas Crossfire","Detlev Buck","Kostja Ullmann, Alli Neumann, Sascha Alexander Gersak, Sophia Thomalla, Merlin Rose, Detlev Buck, Peter Kurth, Anika Mauer, Frederic Linkemann, Bernd Hölscher","Germany",2020-12-04,2020,"TV-MA",106,"min","Comedies, International Movies, Thrillers","A man foils an attempted murder, then flees the crew of would-be killers along with their intended target as a woman he's just met tries to find him.",2020,"Dec"
"s1596","Movie","MANK","David Fincher","Gary Oldman, Amanda Seyfried, Charles Dance, Lily Collins, Arliss Howard, Tom Pelphrey, Sam Troughton, Ferdinand Kingsley, Tuppence Middleton, Tom Burke, Joseph Cross, Jamie McShane, Toby Leonard Moore, Monika Gossmann","United States",2020-12-04,2020,"R",133,"min","Dramas, Independent Movies","1930s Hollywood is reevaluated through the eyes of scathing wit and alcoholic screenwriter Herman J. Mankiewicz as he races to finish “Citizen Kane.”",2020,"Dec"
"s1598","Movie","You Are My Home","Amanda Raymond","Alyssa Milano, Angel Parker, Cristián de la Fuente, Eva Ariel Binder, Joel Steingold","United States",2020-12-04,2020,"TV-PG",93,"min","Children & Family Movies, Dramas","After becoming separated from her family, a young girl finds herself in the care of a heartbroken woman who faces her own struggles.",2020,"Dec"
"s1599","Movie","Between Maybes","Jason Paul Laxamana","Gerald Anderson, Julia Barretto, Yayo Aguila, Christian Vazquez","Philippines",2020-12-03,2019,"TV-14",108,"min","Dramas, International Movies, Romantic Movies","A former actress takes a trip to Japan, where she meets a young man who provides an escape from reality and makes her consider a different way of life.",2020,"Dec"
"s1600","Movie","Break","Marc Fouchard","Sabrina Ouazani, Kévin Mischel, Hassam Ghancy, Slimane, Maxime Pambet, Camille Japy, Christophe Reymond","France, Belgium",2020-12-03,2018,"TV-MA",96,"min","Comedies, Dramas, International Movies","After a serious accident, Lucie tries to rediscover herself as a dancer and meets Vincent, a talented b-boy battling his own insecurities.",2020,"Dec"
"s1602","Movie","Just Another Christmas","Roberto Santucci","Leandro Hassum, Elisa Pinheiro, Danielle Winits, Louise Cardoso, Rodrigo Fagundes, Arianne Botelho, Miguel Rômulo, José Rubens Chachá, Levi Ferreira, Daniel Filho","Brazil",2020-12-03,2020,"TV-MA",101,"min","Comedies, International Movies","Stuck in a time loop where it's forever Christmas, a family man who hates the holiday starts to learn valuable lessons about what's important in life.",2020,"Dec"
"s1603","Movie","Must Be... Love","Dado C. Lumibao","Kathryn Bernardo, Daniel Padilla, Liza Soberano, John Estrada, John Lapus","Philippines",2020-12-03,2013,"TV-14",106,"min","Comedies, Dramas, International Movies","When a teenage girl develops romantic feelings for her childhood best friend, she finds herself changing her ways to win him over.",2020,"Dec"
"s1605","Movie","Ari Eldjárn: Pardon My Icelandic","August Jakobsson","Ari Eldjárn","Iceland",2020-12-02,2020,"TV-MA",54,"min","Stand-Up Comedy","In this English-language special, Icelandic comedian Ari Eldjárn pokes fun at Nordic rivalries, Hollywood's take on Thor, the whims of toddlers and more.",2020,"Dec"
"s1607","Movie","Fierce","Anna Wieczur-Bluszcz","Katarzyna Sawczuk, Maciej Zakościelny, Anita Sokołowska, Julia Kamińska, Tomasz Karolak, Maria Pakulnis, Barbara Wypych, Wojciech Solarz, Adrian Majewski, Michał Piprowski, Urszula Dudziak, Krzysztof Ibisz","Poland",2020-12-02,2020,"TV-MA",118,"min","Comedies, Dramas, International Movies","A gifted young singer becomes an instant sensation on a popular talent show. But her real goal is earning the love of her father, a member of the jury.",2020,"Dec"
"s1609","Movie","3 Days to Kill","McG","Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen, Tómas Lemarquis, Richard Sammel, Marc Andréoni, Bruno Ricci, Jonas Bloquet, Eriq Ebouaney","United States, France, Serbia",2020-12-01,2014,"PG-13",117,"min","Action & Adventure","A terminally ill secret agent accepts a risky mission in exchange for an experimental drug that might save him – if he can survive its side effects.",2020,"Dec"
"s1610","Movie","Angela's Christmas Wish","Damien O’Connor","Lucy O'Connell, Brendan Mullins, Ruth Negga, Lola Metcalfe, Jared Harris, Moe Dunford, Oscar Butler, Shona Hamill, Pat Kinevane, Janet Moran, Anya O'Connor","United States",2020-12-01,2020,"TV-Y",48,"min","Children & Family Movies","With her father working far away in Australia, a determined Angela makes a plan — and a heartfelt wish — to reunite her family in time for the holidays.",2020,"Dec"
"s1611","Movie","Angels & Demons","Ron Howard","Tom Hanks, Ewan McGregor, Ayelet Zurer, Stellan Skarsgård, Pierfrancesco Favino, Nikolaj Lie Kaas, Armin Mueller-Stahl, Thure Lindhardt, David Pasquesi, Cosimo Fusco","United States, Italy",2020-12-01,2009,"PG-13",139,"min","Thrillers","A Harvard symbologist races to uncover clues that will help stop an attack on the Vatican by a secret society looking to retaliate for old persecutions.",2020,"Dec"
"s1613","Movie","Chef","Jon Favreau","Jon Favreau, Sofía Vergara, John Leguizamo, Scarlett Johansson, Dustin Hoffman, Oliver Platt, Bobby Cannavale, Amy Sedaris, Robert Downey Jr., Emjay Anthony, Russell Peters","United States",2020-12-01,2014,"R",115,"min","Comedies, Independent Movies","After igniting a Twitter war with a well-known culinary critic, a Los Angeles chef packs his knives, heads home to Miami and opens a food truck.",2020,"Dec"
"s1614","Movie","Effie Gray","Richard Laxton","Dakota Fanning, Emma Thompson, Julie Walters, David Suchet, Derek Jacobi, James Fox, Robbie Coltrane, Claudia Cardinale, Greg Wise, Tom Sturridge","United Kingdom",2020-12-01,2014,"PG-13",109,"min","Dramas, International Movies, Romantic Movies","Trapped in a loveless marriage, the young wife of Victorian-era art critic John Ruskin finds herself falling for an artist — and looking for a way out.",2020,"Dec"
"s1617","Movie","Monster House","Gil Kenan","Mitchel Musso, Sam Lerner, Spencer Locke, Steve Buscemi, Kathleen Turner, Jason Lee, Jon Heder, Maggie Gyllenhaal, Catherine O'Hara, Fred Willard, Nick Cannon, Kevin James","United States",2020-12-01,2006,"PG",91,"min","Children & Family Movies, Comedies","A trio of friends sets out to expose the terrors of a vacant neighborhood house, which appears to have a craving for people — and a life of its own.",2020,"Dec"
"s1618","Movie","Natalie Palamides: Nate - A One Man Show","Phil Burgers","Natalie Palamides","United States",2020-12-01,2020,"TV-MA",60,"min","Comedies","Tough talk takes a soft turn as Nate, played by comedian Natalie Palamides, explores humor, heartbreak, sexuality and consent — with a live audience.",2020,"Dec"
"s1621","Movie","Peppermint","Pierre Morel","Jennifer Garner, John Ortiz, John Gallagher Jr., Juan Pablo Raba, Annie Ilonzeh, Jeff Hephner, Pell James, Method Man, Cailey Fleming, Tyson Ritter","Hong Kong, United States",2020-12-01,2018,"R",102,"min","Action & Adventure","After her family is murdered, a mild-mannered mom remakes herself into a badass vigilante in order to exact violent justice.",2020,"Dec"
"s1622","Movie","Quigley Down Under","Simon Wincer","Tom Selleck, Laura San Giacomo, Alan Rickman, Chris Haywood, Ron Haddrick, Tony Bonner, Jerome Ehlers, Ben Mendelsohn, Conor McDermottroe, Roger Ward","Australia, United States",2020-12-01,1990,"PG-13",120,"min","Action & Adventure","After traveling to Australia for a job, a sharpshooting cowboy becomes a target himself when he refuses an immoral assignment from a corrupt landowner.",2020,"Dec"
"s1625","Movie","The Da Vinci Code","Ron Howard","Tom Hanks, Audrey Tautou, Ian McKellen, Jean Reno, Paul Bettany, Alfred Molina, Jürgen Prochnow, Jean-Yves Berteloot, Etienne Chicot, Jean-Pierre Marielle","United States, Malta, France, United Kingdom",2020-12-01,2006,"PG-13",149,"min","Thrillers","When the curator of the Louvre is killed, a Harvard professor and a cryptographer must untangle a web of deceit involving works of Leonardo da Vinci.",2020,"Dec"
"s1627","Movie","The Happytime Murders","Brian Henson","Melissa McCarthy, Elizabeth Banks, Maya Rudolph, Bill Barretta, Leslie David Baker, Joel McHale, Dorien Davies, Cynthy Wu, Michael McDonald, Mitch Silpa","United States, China, Canada",2020-12-01,2018,"R",91,"min","Action & Adventure, Comedies","In an LA where puppets and humans coexist, a down-on-his-luck detective teams with his ex-partner to nab a killer targeting the cast of an old TV show.",2020,"Dec"
"s1630","Movie","U-Turn","Derick Cabrido","Kim Chiu, JM de Guzman, Tony Labrusca, Martin del Rosario, Kate Alejandrino, Miel Espinoza, Janella Salvador, Cris Villanueva, Almira Muhlach, Cris Villonco, Mercedes Cabral, Jerry O'Hara, Simon Ibarra, Alex Medina, Markus Paterson","Philippines",2020-12-01,2020,"TV-MA",99,"min","Horror Movies, International Movies","A young reporter's investigation into a string of grisly suicides takes a dangerous detour when she follows the clues to a cursed stretch of road.",2020,"Dec"
"s1631","Movie","Finding Agnes","Marla M. Ancheta","Jelson Bay, Sue Ramirez, Sandy Andolong, Roxanne Guinoo, Cheska Iñigo, Hannah Ledesma, Yuan Francisco, Raffa Esplana, Varoon Kessop","Philippines",2020-11-30,2020,"TV-PG",106,"min","Dramas, International Movies","On an emotional journey in Morocco, an entrepreneur pieces together the turbulent life of his estranged mother and meets her adopted daughter.",2020,"Nov"
"s1632","Movie","Rust Creek","Jen McGowan","Hermione Corfield, Jay Paulson, Sean O'Bryan, Micah Hauptman, Micah Hauptman, Daniel R. Hill, Jeremy Glazer, John Marshall Jones, Laura Guzman, Jake Kidwell","United States",2020-11-30,2018,"R",108,"min","Thrillers","A wrong turn in the woods becomes a fight for her life when a career-seeking college student runs into two outlaw brothers looking to cook up trouble.",2020,"Nov"
"s1633","Movie","Spookley and the Christmas Kittens","Bernie Denk","Vlasta Vrana, Sonja Ball, Craig Francis, Richard C. Jones, Michael Perron, Terrence Scammell, Bruce Dinsmore, Jennifer Seguin, Daniel Brochu","United States",2020-11-30,2019,"TV-Y",45,"min","Children & Family Movies","When a green cat and three stray kittens wind up at Holiday Hill Farm, Spookley the Square Pumpkin and his friends help the felines find their way home.",2020,"Nov"
"s1634","Movie","The 2nd","Brian Skiba","Ryan Phillippe, Casper Van Dien, Jack Griffo, Lexi Simonsen, Richard Burgi, William Katt, Samaire Armstrong, William McNamara, Jacob Grodnik","United States",2020-11-30,2020,"TV-MA",93,"min","Action & Adventure","A Secret Service agent is drawn into a terrorist plot when his son's classmate, the daughter of a Supreme Court Justice, is targeted for kidnapping.",2020,"Nov"
